Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,LivingPlusBasementSF,TotalPorchSF,OutdoorSF,TotalBath,HouseAge,RemodAge,IsNewHouse,IsRemodeled,HasGarageYrBlt,GarageAge,HasGarage,HasBasement,HasFireplace,HasPool,HasMasVnr,HasWoodDeck,HasOpenPorch,HasScreenPorch,Has3SsnPorch,HasMiscFeature,HasFence,HasAlley,ExteriorMatched,ExterQual_Ord,ExterCond_Ord,BsmtQual_Ord,BsmtCond_Ord,BsmtExposure_Ord,BsmtFinType1_Ord,BsmtFinType2_Ord,HeatingQC_Ord,KitchenQual_Ord,Functional_Ord,FireplaceQu_Ord,GarageFinish_Ord,GarageQual_Ord,GarageCond_Ord,PavedDrive_Ord,PoolQC_Ord,Fence_Ord,LotShape_Ord,LandSlope_Ord,ExteriorQualityScore,KitchenQualityScore,BasementQualityScore,BasementFinishScore,GarageQualityScore,LuxuryQualityScore,OverallQual_x_TotalSF,OverallQual_x_GrLivArea,OverallQual_x_TotalBath,KitchenQual_Ord_x_GrLivArea,ExterQual_Ord_x_GrLivArea,BsmtQual_Ord_x_TotalBsmtSF,GarageFinish_Ord_x_GarageArea,GarageQual_Ord_x_GarageArea,Neighborhood_TE,Neighborhood_TE_Centered,MSSubClass_TE,MSSubClass_TE_Centered,Exterior1st_TE,Exterior1st_TE_Centered,Exterior2nd_TE,Exterior2nd_TE_Centered,Foundation_TE,Foundation_TE_Centered,HouseStyle_TE,HouseStyle_TE_Centered,SaleCondition_TE,SaleCondition_TE_Centered,GarageType_TE,GarageType_TE_Centered,Neighborhood_OverallQual_TE,Neighborhood_OverallQual_TE_Centered,Neighborhood_MSSubClass_TE,Neighborhood_MSSubClass_TE_Centered,Neighborhood_HouseStyle_TE,Neighborhood_HouseStyle_TE_Centered,MSSubClass_OverallQual_TE,MSSubClass_OverallQual_TE_Centered,Exterior1st_OverallQual_TE,Exterior1st_OverallQual_TE_Centered,Exterior2nd_OverallQual_TE,Exterior2nd_OverallQual_TE_Centered,Foundation_OverallQual_TE,Foundation_OverallQual_TE_Centered,GarageType_OverallQual_TE,GarageType_OverallQual_TE_Centered,NeighborhoodPriceTier_Ord,NeighborhoodPriceTier,IsPremiumNeighborhood,IsLowPriceNeighborhood,OverallQual_x_Neighborhood_TE,OverallQual_x_Neighborhood_TE_Centered,OverallCond_x_Neighborhood_TE,OverallCond_x_Neighborhood_TE_Centered,ExterQual_Ord_x_Neighborhood_TE,ExterQual_Ord_x_Neighborhood_TE_Centered,KitchenQual_Ord_x_Neighborhood_TE,KitchenQual_Ord_x_Neighborhood_TE_Centered,BsmtQual_Ord_x_Neighborhood_TE,BsmtQual_Ord_x_Neighborhood_TE_Centered,GarageFinish_Ord_x_Neighborhood_TE,GarageFinish_Ord_x_Neighborhood_TE_Centered,GarageQual_Ord_x_Neighborhood_TE,GarageQual_Ord_x_Neighborhood_TE_Centered,FireplaceQu_Ord_x_Neighborhood_TE,FireplaceQu_Ord_x_Neighborhood_TE_Centered,Neighborhood_TE_x_GrLivArea,Neighborhood_TE_x_TotalSF,Neighborhood_TE_x_LivingPlusBasementSF,Neighborhood_TE_x_TotalBsmtSF,Neighborhood_TE_x_1stFlrSF,Neighborhood_TE_x_2ndFlrSF,Neighborhood_TE_x_GarageArea,Neighborhood_TE_x_GarageCars,Neighborhood_TE_x_TotalBath,Neighborhood_TE_x_TotalPorchSF,Neighborhood_TE_x_OutdoorSF,Neighborhood_TE_x_LotArea,Neighborhood_TE_x_LotFrontage,PremiumNeighborhoodLargeHouse,PremiumNeighborhoodHighQuality,LowPriceNeighborhoodLargeHouse,LowPriceNeighborhoodLowQuality,LargeHighQualityHouse,LargeLowQualityHouse
587,30,RL,55.0,10267,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1Story,6,7,1918,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,TA,Gd,BrkTil,TA,Gd,Mn,Rec,210,ALQ,606,0,816,GasA,Ex,Y,SBrkr,838,0,0,838,1,0,1,0,2,1,Fa,5,Typ,0,None,Detchd,1961.0,Fin,1,275,TA,TA,N,0,0,112,0,0,0,None,MnWw,None,0,5,2008,WD,Normal,1654,1654,112,112,2.0,90,8,0,1,1,47.0,1,1,0,0,0,0,0,0,0,0,1,0,0,3.0,4.0,3.0,4.0,2.0,3.0,5.0,5.0,2.0,7.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,4.0,3.0,7.0,2.0,9.0,8.0,9.0,11.0,9924,5028,12.0,1676.0,2514.0,2448.0,825.0,825.0,11.78071154017278,-0.24330361550976853,11.582323961817062,-0.44169119386548594,11.974341958517309,-0.0496731971652391,11.935480795241265,-0.08853436044128316,11.764187213431626,-0.2598279422509222,11.99987503814685,-0.02414011753569767,12.006075029069725,-0.017940126612822738,11.786615689918223,-0.2373994657643248,11.964584415454569,-0.05943074022797923,11.766107113582173,-0.2579080421003752,11.736545915046241,-0.2874692406363071,11.898503811165238,-0.12551134451731016,12.020421712408554,-0.0035934432739939126,11.976477756481707,-0.047537399200841435,11.879081260396738,-0.1449338952858099,11.880394814864218,-0.1436203408183303,0,low,0,1,70.68426924103667,-1.4598216930586112,82.46498078120946,-1.7031253085683797,35.34213462051834,-0.7299108465293056,23.56142308034556,-0.48660723101953707,35.34213462051834,-0.7299108465293056,35.34213462051834,-0.7299108465293056,35.34213462051834,-0.7299108465293056,0.0,-0.0,9872.23627066479,19485.296887445777,19485.296887445777,9613.060616780987,9872.23627066479,0.0,3239.695673547514,11.78071154017278,23.56142308034556,1319.4396924993514,1319.4396924993514,120952.56538295392,647.9391347095029,0,0,0,0,0,0
588,85,RL,74.0,8740,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,6,1982,1982,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,672,Unf,0,168,840,GasA,TA,Y,SBrkr,860,0,0,860,1,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1996.0,Unf,2,528,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2009,WD,Normal,1700,1700,0,0,2.0,27,27,0,0,1,13.0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,3.0,3.0,3.0,5.0,1.0,3.0,3.0,7.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,6.0,3.0,9.0,6.0,7.0,10.0,8500,4300,10.0,2580.0,2580.0,2520.0,528.0,1584.0,11.867540680781028,-0.1564744749015201,11.969451297636112,-0.0545638580464356,11.956548633307007,-0.06746652237554152,11.980615958027823,-0.04339919765472544,11.874932887963945,-0.14908226771860278,11.881277755142193,-0.142737400540355,12.009571475389606,-0.014443680292941963,11.776827173182905,-0.2471879824996428,11.878988122616434,-0.14502703306611409,12.00517833723207,-0.018836818450477466,11.988243244905037,-0.03577191077751074,11.974125488104733,-0.049889667577815544,11.844057243652742,-0.17995791202980627,11.859651505259329,-0.1643636504232191,11.817593618608306,-0.2064215370742417,11.768595333289486,-0.25541982239306193,1,mid,0,0,59.33770340390514,-0.7823723745076006,71.20524408468617,-0.9388468494091207,35.602622042343086,-0.46942342470456033,35.602622042343086,-0.46942342470456033,35.602622042343086,-0.46942342470456033,11.867540680781028,-0.1564744749015201,35.602622042343086,-0.46942342470456033,0.0,-0.0,10206.084985471683,20174.819157327747,20174.819157327747,9968.734171856064,10206.084985471683,0.0,6266.061479452383,23.735081361562056,23.735081361562056,0.0,0.0,103722.30555002618,878.1980103777961,0,0,0,0,0,0
589,20,RL,65.0,25095,Pave,None,IR1,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,5,8,1968,2003,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,1324,Unf,0,113,1437,GasA,Ex,Y,SBrkr,1473,0,0,1473,2,0,1,0,1,1,Ex,5,Typ,2,Gd,Attchd,1968.0,Unf,1,452,TA,TA,Y,0,48,0,0,60,0,None,None,None,0,6,2009,WD,Partial,2910,2910,108,108,3.0,41,6,0,1,1,41.0,1,1,1,0,0,0,1,1,0,0,0,0,1,3.0,3.0,3.0,3.0,4.0,6.0,1.0,5.0,5.0,7.0,4.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,1.0,6.0,5.0,10.0,7.0,7.0,16.0,14550,7365,15.0,7365.0,4419.0,4311.0,452.0,1356.0,12.146536668923261,0.12252151324071292,12.056719144343738,0.03270398866118995,11.858377248506002,-0.1656379071765457,11.864457629899649,-0.1595575257828994,11.881445082072633,-0.14257007360991558,12.004894042204253,-0.01912111347829537,12.396510984252258,0.37249582856970953,12.160592240202703,0.13657708452015527,12.04297422173442,0.018959066051872142,12.123630064115659,0.09961490843311083,12.122546517214463,0.098531361531915,11.820625895150066,-0.2033892605324823,11.79027434496483,-0.2337408107177179,11.804457624685881,-0.21955753099666708,11.808981374454067,-0.21503378122848105,11.862709938099323,-0.1613052175832248,3,premium,1,0,60.732683344616305,0.6126075662035646,97.17229335138609,0.9801721059257034,36.43961000676978,0.36756453972213876,60.732683344616305,0.6126075662035646,36.43961000676978,0.36756453972213876,12.146536668923261,0.12252151324071292,36.43961000676978,0.36756453972213876,48.586146675693044,0.4900860529628517,17891.848513323963,35346.42170656669,35346.42170656669,17454.573193242726,17891.848513323963,0.0,5490.234574353314,12.146536668923261,36.43961000676978,1311.8259602437122,1311.8259602437122,304817.33770662925,789.524883480012,0,0,0,0,0,0
590,40,RM,50.0,9100,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,6,1930,1960,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,742,742,GasA,TA,Y,FuseA,779,0,156,935,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1988.0,Unf,1,308,TA,TA,P,0,0,0,0,0,0,None,None,Shed,600,8,2008,WD,Normal,1521,1677,0,0,1.0,78,48,0,1,1,20.0,1,1,0,0,0,0,0,0,0,1,0,0,1,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,7.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,4.0,3.0,6.0,3.0,7.0,2.0,7.0,10.0,7605,4675,5.0,2805.0,2805.0,2226.0,308.0,924.0,11.78303434905095,-0.2409808066315975,12.028439119276854,0.0044239635943057465,12.20009435911687,0.17607920343432149,12.204960124859555,0.1809449691770073,11.767473879906158,-0.2565412757763905,11.98772785156535,-0.036287304117198715,12.002960114974218,-0.021055040708329642,11.78339226382424,-0.2406228918583082,11.875092220345907,-0.1489229353366408,12.022795234124837,-0.0012199215577108902,11.724629464763137,-0.2993856909194115,12.012096028974732,-0.011919126707816474,11.87149298625569,-0.1525221694268577,11.863466649610999,-0.16054850607154947,11.772003622074498,-0.25201153360804973,11.769626693714097,-0.25438846196845155,0,low,0,1,58.91517174525475,-1.2049040331579874,70.6982060943057,-1.445884839789585,35.34910304715285,-0.7229424198947925,35.34910304715285,-0.7229424198947925,35.34910304715285,-0.7229424198947925,11.78303434905095,-0.2409808066315975,35.34910304715285,-0.7229424198947925,0.0,-0.0,11017.137116362639,17921.995244906495,19760.148603358444,8743.011486995805,9178.98375791069,0.0,3629.1745795076927,11.78303434905095,11.78303434905095,0.0,0.0,107225.61257636365,589.1517174525475,0,0,0,1,0,0
591,60,RL,64.0,8320,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,490,Unf,0,280,770,GasA,Ex,Y,SBrkr,770,812,0,1582,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2004.0,RFn,2,520,TA,TA,Y,0,45,0,0,0,0,None,None,None,0,9,2008,WD,Normal,2352,2352,45,45,2.5,4,4,0,0,1,4.0,1,1,0,0,0,0,1,0,0,0,0,0,1,4.0,3.0,4.0,3.0,1.0,6.0,1.0,5.0,4.0,7.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,7.0,4.0,8.0,7.0,8.0,12.0,16464,11074,17.5,6328.0,6328.0,3080.0,1040.0,1560.0,12.154657995753226,0.13064284007067783,12.31677025719819,0.29275510151564177,12.19569613437362,0.17168097869107157,12.199670444889481,0.17565528920693296,12.257620780008153,0.23360562432560528,12.170209035433542,0.14619387975099407,12.006075029069725,-0.017940126612822738,12.155045395084663,0.131030239402115,12.18895630216343,0.16494114648088143,12.226244035012405,0.20222887932985678,12.226244035012405,0.20222887932985678,12.26642358624924,0.2424084305666927,12.216108235153278,0.1920930794707303,12.219330721840159,0.19531556615761048,12.213244572382658,0.18922941670011006,12.240278101541413,0.2162629458588654,3,premium,1,0,85.08260597027258,0.9144998804947448,60.77328997876613,0.6532142003533892,48.618631983012904,0.5225713602827113,48.618631983012904,0.5225713602827113,48.618631983012904,0.5225713602827113,24.309315991506452,0.26128568014135567,36.46397398725968,0.3919285202120335,0.0,0.0,19228.668949281604,28587.755606011586,28587.755606011586,9359.086656729984,9359.086656729984,9869.582292551619,6320.422157791678,24.309315991506452,30.386644989383065,546.9596098088952,546.9596098088952,101126.75452466685,777.8981117282065,0,1,0,0,0,0
592,60,RL,97.0,13478,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,420.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1338,Unf,0,384,1722,GasA,Ex,Y,SBrkr,1728,568,0,2296,1,0,2,1,3,1,Ex,10,Typ,1,Gd,BuiltIn,2008.0,RFn,3,842,TA,TA,Y,382,274,0,0,0,0,None,None,None,0,6,2009,ConLI,Normal,4018,4018,274,656,3.5,1,1,1,0,1,1.0,1,1,1,0,1,1,1,0,0,0,0,0,0,5.0,3.0,5.0,3.0,4.0,6.0,1.0,5.0,5.0,7.0,4.0,2.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,8.0,5.0,12.0,7.0,8.0,17.0,40180,22960,35.0,11480.0,11480.0,8610.0,1684.0,2526.0,12.490542749007988,0.4665275933254396,12.31677025719819,0.29275510151564177,12.149070034910068,0.12505487922751968,12.145903860858004,0.12188870517545602,12.257620780008153,0.23360562432560528,12.170209035433542,0.14619387975099407,12.006075029069725,-0.017940126612822738,12.30136671270408,0.27735155702153236,12.262693311932217,0.23867815624966937,12.386843146287974,0.36282799060542636,12.361144041757138,0.3371288860745896,12.288172792799827,0.2641576371172789,12.129989553203576,0.10597439752102744,12.129989553203576,0.10597439752102744,12.414893617013405,0.3908784613308569,12.111229004065427,0.08721384838287882,3,premium,1,0,124.90542749007987,4.665275933254396,62.45271374503994,2.332637966627198,62.45271374503994,2.332637966627198,62.45271374503994,2.332637966627198,62.45271374503994,2.332637966627198,24.981085498015975,0.9330551866508792,37.471628247023965,1.3995827799763187,49.96217099603195,1.8661103733017583,28678.28615172234,50187.000765514094,50187.000765514094,21508.714613791755,21583.657870285802,7094.628281436537,10517.036994664726,37.471628247023965,43.71689962152796,3422.408713228189,8193.79604334924,168347.53517112965,1211.5826466537749,1,1,0,0,1,0
593,20,RL,60.0,6600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,8,1982,2003,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,PConc,TA,Gd,No,GLQ,816,Unf,0,0,816,GasA,Ex,Y,SBrkr,816,0,0,816,1,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1985.0,Fin,2,816,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2008,WD,Normal,1632,1632,0,0,2.0,26,5,0,1,1,23.0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,4.0,3.0,4.0,1.0,6.0,1.0,5.0,3.0,7.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,7.0,3.0,8.0,7.0,9.0,12.0,8160,4080,10.0,2448.0,2448.0,2448.0,2448.0,2448.0,11.969310554615442,-0.054704601067106395,12.056168217004034,0.032153061321485765,11.96486708554618,-0.05914807013636825,11.985190461127619,-0.038824694554929096,12.257620780008153,0.23360562432560528,11.99987503814685,-0.02414011753569767,12.006075029069725,-0.017940126612822738,11.786615689918223,-0.2373994657643248,11.92200182293893,-0.10201333274361879,11.955056042786648,-0.06895911289590018,11.962872145019315,-0.061143010663233355,11.831420392742082,-0.19259476294046607,11.846106952724568,-0.1779082029579797,11.857378423474414,-0.16663673220813457,11.865934659197427,-0.15808049648512146,11.775959971380198,-0.24805518430235018,1,mid,0,0,59.84655277307721,-0.273523005335532,95.75448443692353,-0.43763680853685116,35.90793166384633,-0.16411380320131919,35.90793166384633,-0.16411380320131919,35.90793166384633,-0.16411380320131919,35.90793166384633,-0.16411380320131919,35.90793166384633,-0.16411380320131919,0.0,-0.0,9766.9574125662,19533.9148251324,19533.9148251324,9766.9574125662,9766.9574125662,0.0,9766.9574125662,23.938621109230883,23.938621109230883,0.0,0.0,78997.44966046192,718.1586332769265,0,0,0,0,0,0
594,120,RM,70.0,4435,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,685,Unf,0,163,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,4,Typ,0,None,Attchd,2003.0,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,None,None,None,0,5,2009,WD,Normal,1696,1696,0,140,2.0,6,6,0,0,1,6.0,1,1,0,0,1,1,0,0,0,0,0,0,1,4.0,3.0,4.0,3.0,3.0,6.0,1.0,5.0,4.0,7.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,7.0,4.0,10.0,7.0,9.0,13.0,10176,5088,12.0,3392.0,3392.0,3392.0,1260.0,1260.0,12.148155351398376,0.12414019571582813,12.116250908311335,0.09223575262878647,12.195969027513787,0.17195387183123856,12.198209874391875,0.17419471870932668,12.25630814348966,0.23229298780711183,11.984295220218545,-0.03971993546400299,12.002074948276858,-0.021940207405689804,12.16075248363087,0.13673732794832105,12.030290199900326,0.006275044217778358,11.980709181450887,-0.043305974231660826,12.090378423135583,0.06636326745303478,11.967754761365306,-0.056260394317241946,12.023224529969095,-0.0007906257134528971,12.022268068994196,-0.0017470866883524394,12.066202787940066,0.04218763225751765,12.027903470011074,0.003888314328525766,3,premium,1,0,72.88893210839026,0.7448411742949688,60.74077675699188,0.6207009785791406,48.592621405593505,0.4965607828633125,48.592621405593505,0.4965607828633125,48.592621405593505,0.4965607828633125,36.44446605419513,0.3724205871474844,36.44446605419513,0.3724205871474844,0.0,0.0,10301.635737985824,20603.271475971647,20603.271475971647,10301.635737985824,10301.635737985824,0.0,5102.225247587318,24.296310702796752,24.296310702796752,0.0,1700.7417491957726,53877.0689834518,850.3708745978863,0,0,0,0,0,0
595,20,RL,88.0,7990,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,924,924,GasA,TA,Y,SBrkr,924,0,0,924,0,0,1,0,3,1,TA,5,Typ,0,None,Detchd,1981.0,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,4,2008,WD,Normal,1848,1848,0,0,1.0,33,33,0,0,1,27.0,1,1,0,0,0,0,0,0,0,0,1,0,1,3.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,7.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,6.0,3.0,8.0,2.0,7.0,10.0,9240,4620,5.0,2772.0,2772.0,3696.0,280.0,840.0,12.143331704574718,0.11931654889217036,12.057234665376681,0.03321950969413301,11.963161783684532,-0.060853371998016215,11.981244406072852,-0.04277074960969607,11.877645252925209,-0.14636990275733908,12.001600180779882,-0.02241497490266653,12.009001796414145,-0.015013359268403192,11.782539623403839,-0.24147553227870944,11.911798624019045,-0.11221653166350265,12.119795845154664,0.09578068947211626,12.096929680232414,0.07291452454986569,11.83414336639971,-0.18987178928283832,11.845760589283886,-0.1782545663986621,11.85950039925593,-0.16451475642661784,11.822052575352023,-0.20196258033052494,11.773571536327793,-0.2504436193547548,2,high,0,0,60.716658522873594,0.5965827444608518,72.85999022744831,0.7158992933530222,36.429995113724154,0.3579496466765111,36.429995113724154,0.3579496466765111,48.573326818298874,0.47726619556868144,12.143331704574718,0.11931654889217036,36.429995113724154,0.3579496466765111,0.0,0.0,11220.43849502704,22440.87699005408,22440.87699005408,11220.43849502704,11220.43849502704,0.0,3400.132877280921,12.143331704574718,12.143331704574718,0.0,0.0,97025.220319552,1068.6131900025753,0,0,0,0,0,0
596,20,RL,69.0,11302,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,Other,BrkFace,238.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1422,Unf,0,392,1814,GasA,Ex,Y,SBrkr,1826,0,0,1826,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2005.0,Fin,3,758,TA,TA,Y,180,75,0,0,120,0,None,None,None,0,8,2006,New,Partial,3640,3640,195,375,3.0,1,0,1,1,1,1.0,1,1,1,0,1,1,1,1,0,0,0,0,0,4.0,3.0,4.0,3.0,4.0,6.0,1.0,5.0,4.0,7.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,7.0,4.0,11.0,7.0,9.0,16.0,29120,14608,24.0,7304.0,7304.0,7256.0,2274.0,2274.0,12.29707895615206,0.2730638004695116,12.05030803444561,0.026292878763062077,12.197353114398505,0.17333795871595647,12.022591741612558,-0.0014234140699898035,12.250815529429326,0.2268003737467783,11.99411716658378,-0.029897989098767397,12.3780449589923,0.35402980330975176,12.156457819100451,0.132442663417903,12.192136155712529,0.16812100002998065,12.146901344970123,0.12288618928757522,12.192373957280449,0.1683588015979005,12.400770434457778,0.37675527877522974,12.4252442317675,0.4012290760849524,12.022591741612558,-0.0014234140699898035,12.449327653285689,0.4253124976031408,12.430902120099224,0.4068869644166764,3,premium,1,0,98.37663164921648,2.184510403756093,61.4853947807603,1.365319002347558,49.18831582460824,1.0922552018780465,49.18831582460824,1.0922552018780465,49.18831582460824,1.0922552018780465,36.891236868456176,0.8191914014085349,36.891236868456176,0.8191914014085349,36.891236868456176,0.8191914014085349,22454.466173933663,44761.367400393494,44761.367400393494,22306.901226459835,22454.466173933663,0.0,9321.185848763262,36.891236868456176,36.891236868456176,2397.9303964496517,4611.404608557023,138981.5863624306,848.4984479744921,1,1,0,0,1,0
597,70,RM,60.0,3600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1910,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,684,684,GasA,Ex,N,FuseA,684,684,0,1368,0,0,1,0,3,1,TA,7,Typ,0,None,Detchd,1930.0,Unf,1,216,TA,Fa,N,0,158,0,0,0,0,None,None,None,0,10,2006,WD,Normal,2052,2052,158,158,1.0,96,13,0,1,1,76.0,1,1,0,0,0,0,1,0,0,0,0,1,1,3.0,3.0,3.0,3.0,1.0,1.0,1.0,5.0,3.0,7.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,3.0,6.0,3.0,7.0,2.0,6.0,9.0,12312,8208,6.0,4104.0,4104.0,2052.0,216.0,648.0,11.767471087351296,-0.25654406833125165,11.985456707155274,-0.03855844852727408,12.203615082752654,0.17959992707010564,12.207492916531436,0.18347776084888778,11.881445082072633,-0.14257007360991558,12.184125223139002,0.16011006745645417,12.011063382778318,-0.012951772904230552,11.781607247019158,-0.2424079086633899,11.888449633011758,-0.13556552267078992,11.964112854323355,-0.05990230135919283,11.9048622061347,-0.11915294954784805,12.008158757629344,-0.015856398053204046,12.019364008989694,-0.004651146692854269,12.018389174439044,-0.005625981243504441,11.96466976822,-0.059345387462547805,11.880582328114984,-0.1434328275675636,0,low,0,1,70.60482652410778,-1.53926440998751,82.37229761145908,-1.7958084783187616,35.30241326205389,-0.769632204993755,35.30241326205389,-0.769632204993755,35.30241326205389,-0.769632204993755,11.767471087351296,-0.25654406833125165,35.30241326205389,-0.769632204993755,0.0,-0.0,16097.900447496573,24146.85067124486,24146.85067124486,8048.950223748287,8048.950223748287,8048.950223748287,2541.77375486788,11.767471087351296,11.767471087351296,1859.2604318015049,1859.2604318015049,42362.895914464665,706.0482652410778,0,0,0,0,0,0
